track.uri,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,time_signature,club_compatible
23VttIZgVqvocT977kPWAc,0.257,0.387,226040.0,0.578,0.0,0.937,-7.915,0.172,158.189,0.19,7.0,4.0,no
72PwtNhRrZXNnYeRg5xQ46,0.533,0.535,237333.0,0.548,1.48e-06,0.123,-6.51,0.037,115.144,0.477,1.0,3.0,no
3mMywKigNnbysVSAoKTM1d,0.427,0.403,151533.0,0.53,0.0,0.543,-6.094,0.0423,149.191,0.619,6.0,4.0,no
4165ITx5PcQN04cLOEm2eC,0.844,0.341,253973.0,0.359,6.73e-05,0.103,-9.471,0.0356,185.064,0.301,0.0,3.0,no
6nJx8Ngwc5J20m1BGyzX7Z,0.778,0.643,284373.0,0.427,9.49e-05,0.136,-9.196,0.0391,116.042,0.577,9.0,4.0,no
3ISaSNZCxIzTGwQuBq6Xrr,0.853,0.608,226453.0,0.403,1.04e-05,0.114,-7.632,0.0301,127.593,0.34,7.0,4.0,no
7hHqPAX2CrDsRFanZPr0dK,0.552,0.401,194560.0,0.598,0.0,0.342,-6.323,0.12,156.894,0.594,10.0,3.0,no
0mqBhEwbu5B7XKBHIoAXmM,0.21,0.483,227307.0,0.38,0.0,0.21,-8.097,0.0391,118.177,0.372,8.0,4.0,no
0bqKbPW5sbjsLvQRYsoraB,0.288,0.745,218613.0,0.45,0.0,0.0538,-9.121,0.0354,133.952,0.807,4.0,4.0,no
7a6s0EWZA0MgqF9EM2jAUK,0.884,0.329,245667.0,0.245,0.000182,0.188,-12.176,0.0359,112.809,0.14,2.0,4.0,no
3NHJiUE0pixmxO3ADxHata,0.092,0.718,178667.0,0.624,1.33e-06,0.119,-5.863,0.0843,132.998,0.297,7.0,4.0,no
2MeryZ2ZxkshU0L5teULiF,0.882,0.561,282267.0,0.366,0.00282,0.129,-10.358,0.0391,110.539,0.306,5.0,4.0,no
32KlAbyZL1vYoQ4HpfgPI6,0.536,0.656,219933.0,0.42,2.26e-06,0.11,-7.459,0.0442,127.853,0.42,3.0,4.0,no
4DCyGPsinRW8b52Bt4yVDu,0.9,0.334,234867.0,0.135,0.000718,0.107,-12.601,0.0359,115.305,0.223,3.0,4.0,no
2jRMDx1Xu8pvsIUxIePXAt,0.624,0.595,221773.0,0.478,7.07e-05,0.19,-7.207,0.0276,131.689,0.167,7.0,4.0,no
1dHICbvQ7rUxbs94Q9Uh06,0.315,0.433,306333.0,0.596,5.21e-05,0.944,-8.036,0.0441,122.125,0.211,3.0,3.0,no
3YSNXiGDCIobPIXvW5pocq,0.418,0.591,182893.0,0.386,4.41e-06,0.201,-6.912,0.0407,116.198,0.341,0.0,4.0,no
7igk58Vs9uM2B0aaTUwv6F,0.74,0.234,229040.0,0.316,0.0111,0.0922,-11.256,0.0293,174.036,0.0969,5.0,3.0,no
4w40GIORJtRk7WIUypynsY,0.315,0.255,303733.0,0.366,9.88e-05,0.729,-9.858,0.043,88.287,0.125,3.0,4.0,no
2cR1IO5R2tPfVjqowRqcGP,0.609,0.492,203347.0,0.579,0.0,0.973,-7.471,0.0698,91.916,0.462,0.0,4.0,no
02CwqROylBG7H1gDnrbun9,0.563,0.563,246413.0,0.408,9.58e-05,0.986,-9.118,0.0549,127.881,0.398,10.0,4.0,no
0iaRmBpdBoJbn29IHxQ3rh,0.738,0.328,268267.0,0.253,0.00972,0.982,-15.304,0.0488,60.61,0.149,0.0,4.0,no
6EDbzqAvF7tLV9iL8Si9z4,0.588,0.442,163907.0,0.548,0.0,0.936,-6.319,0.0461,90.586,0.411,7.0,4.0,no
2fkE1EQW2gs9pgS3HtVzVj,0.436,0.479,233867.0,0.734,0.0,0.984,-5.505,0.0644,75.577,0.513,5.0,4.0,no
5uhbya3KK8Jeqahb9tWZ5K,0.67,0.491,115093.0,0.454,0.0,0.251,-9.07,0.0393,120.1,0.71,2.0,4.0,no
064atMKyvaIkDOUKODpZYl,0.559,0.744,158000.0,0.549,0.0,0.0695,-10.152,0.0582,102.025,0.692,9.0,5.0,no
6l6bBZT7h0jbYaBLKsCCTW,0.713,0.633,126587.0,0.338,0.0,0.287,-9.305,0.0316,117.133,0.643,10.0,3.0,no
2ODCaqPXjIELP6Wjrg6h53,0.886,0.311,198933.0,0.162,1.84e-05,0.109,-14.119,0.0303,173.523,0.168,10.0,3.0,no
7F9jGApvQIjU8TC6R1vJCg,0.985,0.456,126013.0,0.0355,0.000104,0.164,-17.111,0.0346,91.035,0.15,0.0,1.0,no
6aS1mllvOuv46YfzA4a8n0,0.927,0.414,109240.0,0.242,0.0,0.12,-14.221,0.0382,97.02,0.188,7.0,4.0,no
5FPwlk59rg0OxISLmzju7Z,0.655,0.571,126027.0,0.456,0.0,0.324,-9.374,0.0331,95.904,0.625,7.0,4.0,no
17Syv0SV6ThWwgZM3umr1E,0.3,0.604,234320.0,0.34,2.5e-05,0.0896,-9.571,0.0619,127.992,0.36,0.0,4.0,no
25Yzff59UGjz7wNWmjM39h,0.627,0.583,251867.0,0.614,0.0,0.401,-5.816,0.0737,140.736,0.482,2.0,4.0,no
2gXTiVrPqj5ys67xrOXZCs,0.698,0.564,276440.0,0.202,5.05e-06,0.0938,-11.881,0.0346,74.899,0.193,5.0,4.0,no
0aei3EH5p7mzipPPAXxpzq,0.646,0.551,153533.0,0.493,0.0,0.287,-5.685,0.0378,94.415,0.43,10.0,4.0,no
4NcqyXdFr8bedOS98PKyNt,0.825,0.285,234467.0,0.325,8.17e-05,0.126,-10.54,0.0355,94.648,0.0718,1.0,4.0,no
2UUtUej7C4JPc1WTfTM7nU,0.633,0.541,175307.0,0.6,0.0,0.324,-6.366,0.0581,63.073,0.415,6.0,4.0,no
0xPR2JJnSsHc3Ju7amTjOK,0.445,0.342,245307.0,0.329,0.000976,0.0939,-11.202,0.0328,179.983,0.392,1.0,4.0,no
1RYzDEcBam49OzcAP9YvdX,0.131,0.596,189667.0,0.844,1.8e-06,0.173,-4.319,0.0607,155.05,0.872,5.0,4.0,no
5r8cnleYmzVjuLzVRQXqbW,0.78,0.25,266867.0,0.253,0.000849,0.14,-13.568,0.0327,119.399,0.103,2.0,4.0,no
2ajUl8lBLAXOXNpG4NEPMz,0.753,0.713,188067.0,0.639,0.0,0.0878,-5.529,0.0313,125.959,0.737,2.0,4.0,no
4YGlRLe6TeBRiXFByBqldf,0.549,0.642,279627.0,0.483,0.000282,0.251,-10.486,0.028,109.995,0.452,6.0,4.0,no
2Cakl6tRkLxccrnqJdvGpu,0.374,0.555,198787.0,0.487,0.0,0.158,-6.48,0.0309,134.044,0.576,11.0,4.0,no
29LTZ2Hs6t2pAvQCLDREvo,0.893,0.257,239733.0,0.219,0.0311,0.103,-14.196,0.0327,142.835,0.0767,9.0,1.0,no
1ZQeFCTHqDA8vN5zhUBgDJ,0.292,0.636,188413.0,0.878,0.0,0.236,-3.04,0.0701,126.073,0.899,1.0,4.0,no
7mM3kto8P8vezt97xPnjnK,0.0656,0.738,275667.0,0.812,1.34e-05,0.102,-3.367,0.0842,126.022,0.936,1.0,4.0,no
6v9PqbTUUyZ0nlfs5dXrfb,0.0121,0.58,206936.0,0.966,3.69e-06,0.45,-2.879,0.227,128.004,0.464,5.0,4.0,no
4m7CNwrZRGR0Ch9Z5H4Oho,0.00284,0.709,383408.0,0.812,0.000479,0.0396,-3.632,0.0775,128.021,0.435,8.0,4.0,no
2OK2DbaMgvKumGWRR9JK9s,0.00117,0.71,399027.0,0.622,0.000114,0.057,-6.123,0.0438,129.988,0.578,10.0,4.0,no
6C51k45A6WRQ5bzduT2GFX,0.931,0.312,277760.0,0.133,0.00167,0.308,-17.037,0.0394,171.443,0.199,4.0,3.0,no
0VhyvGqRFG2dfbuNQi7JE9,0.879,0.162,226827.0,0.174,7.5e-05,0.298,-12.908,0.0396,72.864,0.0968,0.0,4.0,no
2vfINZ5Xnf1HggzoQKgqps,0.862,0.415,188733.0,0.264,1.52e-05,0.104,-11.968,0.0408,91.958,0.457,5.0,4.0,no
5sW9s9XtJTXeOpQ5QQRGz8,0.472,0.557,169840.0,0.504,0.0,0.162,-6.997,0.218,143.748,0.452,9.0,4.0,no
2h4GadkxZYrf9PoV0MTeJK,0.699,0.666,200373.0,0.486,1.36e-06,0.119,-6.706,0.0808,82.317,0.668,1.0,4.0,no
0DCXwGEuJwWbV8C7B7yEU3,0.615,0.513,208427.0,0.495,0.0,0.188,-7.511,0.133,131.467,0.305,0.0,4.0,no
6EJLp7ThA5OcBHeSsr1vCw,0.0487,0.664,211067.0,0.905,0.0854,0.161,-5.055,0.0614,126.011,0.724,3.0,4.0,no
5j5Bn0NSCto8PJCsXVjCZt,0.0892,0.744,340187.0,0.825,0.405,0.123,-6.534,0.0492,125.999,0.433,8.0,4.0,no
4qdDfCJulin9NbA1L2W6fm,0.176,0.528,201200.0,0.851,7.11e-05,0.417,-4.919,0.285,126.572,0.489,10.0,4.0,no
760yjzylQsrCYPeQAGlVSZ,0.00273,0.708,362800.0,0.835,0.0128,0.0448,-7.011,0.0858,126.708,0.333,10.0,4.0,no
0fcrJS6SBy0ARwzNAnhNEs,0.0125,0.828,401213.0,0.657,0.00739,0.129,-4.934,0.045,127.003,0.361,10.0,4.0,no
4VdVTntLNU7xOv4DkUuAaV,0.0259,0.813,220960.0,0.741,9.62e-05,0.101,-4.373,0.0464,126.984,0.508,8.0,4.0,no
61yp48gqz4WjziNE1vOgMK,0.000323,0.628,203627.0,0.909,2.8e-06,0.184,-4.247,0.0615,127.999,0.742,8.0,4.0,no
4YiFpqou8RyLtakS2at3pv,0.000192,0.644,261227.0,0.883,0.000319,0.0543,-4.776,0.041,127.984,0.662,3.0,4.0,no
0fnU900uS7cYYCPEolYk21,0.000643,0.557,251840.0,0.883,2.17e-05,0.52,-5.762,0.284,128.04,0.527,8.0,4.0,no
4QAifq1GQx577EJvpJy66u,0.000368,0.661,336960.0,0.835,0.000662,0.264,-7.308,0.236,128.024,0.658,8.0,4.0,no
6Wy7MaXiZjQZHUlDNNkzRo,0.0811,0.707,196360.0,0.947,9.75e-06,0.182,-3.138,0.143,118.035,0.83,2.0,4.0,no
2eZ3KSyzgZhgXZbkFuQENZ,0.0127,0.697,203827.0,0.923,0.000122,0.345,-3.231,0.051,109.005,0.772,2.0,4.0,no
7IDtwN6gKBkeDPqkkiSNdD,0.00118,0.675,282373.0,0.873,0.0256,0.0275,-3.875,0.0373,126.01,0.87,1.0,4.0,no
3zR25bRo4lgbg6Zp4MBYYF,5.13e-05,0.797,406320.0,0.894,0.482,0.0401,-4.464,0.0468,126.018,0.845,6.0,4.0,no
6l7rdhe2V7CWvfSiHNcLv0,0.000172,0.76,484133.0,0.853,0.229,0.0494,-4.067,0.0468,126.009,0.676,0.0,4.0,no
5qldOB6XcaIlg3ujpSOgKE,0.000499,0.629,314720.0,0.763,0.89,0.785,-8.167,0.041,130.014,0.232,11.0,4.0,no
2u0DGFXSAqVMfCdejDF5pc,0.00052,0.645,465387.0,0.904,0.272,0.0889,-7.393,0.0542,130.002,0.288,6.0,4.0,no
43a49Rdc9B2kFs91S1nA6M,0.021,0.738,576840.0,0.963,0.0972,0.0603,-6.74,0.0415,129.996,0.817,8.0,4.0,no
0HUgCLgYglJKunZSkOZ8xn,0.000284,0.655,593307.0,0.705,0.117,0.463,-7.606,0.0405,133.983,0.588,1.0,4.0,no
7fQvO0jpPjaSyvT06H4AgD,0.00241,0.831,509973.0,0.907,0.767,0.143,-7.436,0.0439,129.992,0.484,6.0,4.0,no
0y8zFAiu26770hv7IcgSOQ,0.288,0.745,218613.0,0.45,0.0,0.0538,-9.121,0.0354,133.952,0.807,4.0,4.0,no
24I8lYyoECAzoPpxAaQHFV,0.137,0.385,183973.0,0.825,0.0,0.103,-4.279,0.156,89.142,0.503,10.0,4.0,no
2y6NyYU50K5x4jl8jscDEP,0.0352,0.618,189307.0,0.912,0.0,0.0294,-3.979,0.0873,126.025,0.677,5.0,4.0,no
5nYabdvsfkHaLEsHDuSYHb,0.245,0.657,190227.0,0.963,0.0,0.279,-3.777,0.0653,126.034,0.64,10.0,4.0,no
5qGZ3jCry4IHfEBNMqmc52,0.0836,0.707,190533.0,0.984,3.48e-05,0.0987,-4.383,0.0511,125.996,0.764,9.0,4.0,no
3VHInOKBTdAyQVrbxdwCbs,0.109,0.766,428573.0,0.981,0.0176,0.263,-5.622,0.0467,125.999,0.679,9.0,4.0,no
4PPeKQyl5Dpw3YsX9THC24,0.0172,0.783,526267.0,0.997,0.841,0.0399,-6.373,0.0625,129.01,0.505,9.0,4.0,no
0oUXLtYiOsbAePn0CQsfI4,0.547,0.85,160907.0,0.468,0.0667,0.106,-9.09,0.039,106.974,0.76,2.0,4.0,no
2W7RB9RySdY883YMZCJ8KZ,0.457,0.703,232200.0,0.482,0.0665,0.0973,-10.487,0.0389,116.145,0.652,1.0,4.0,no
6g5zWy7j3PkKtkZIiJMeht,0.604,0.533,232493.0,0.45,0.115,0.126,-11.072,0.0308,127.851,0.307,7.0,4.0,no
6ivUGxvMYpX9mokEHrlaer,0.408,0.653,218120.0,0.437,0.00523,0.116,-11.795,0.0736,131.098,0.622,0.0,4.0,no
5iR5xBTOzKZluJE1Vd27CH,0.761,0.638,210053.0,0.407,0.212,0.126,-11.3,0.0265,109.38,0.285,0.0,4.0,no
6aIctXAUvjeqfm4jHFwN2L,0.865,0.675,211053.0,0.175,0.0092,0.106,-14.548,0.031,93.774,0.403,10.0,4.0,no
2yYUyjI24tcxUrwYArh6Qp,0.413,0.634,191425.0,0.576,0.0835,0.11,-9.033,0.0321,132.589,0.421,7.0,4.0,no
2Ap8BWUnnBTYqj1aFVESrs,0.179,0.533,165427.0,0.423,0.00156,0.13,-7.95,0.0308,130.332,0.357,9.0,3.0,no
3G56sKt5UjxO9GhohRQqCW,0.601,0.527,247520.0,0.224,0.0202,0.0915,-13.27,0.0293,91.908,0.178,10.0,3.0,no
5kwKPMBfFnlJu5uwT6mkO5,0.0961,0.39,315853.0,0.466,0.00461,0.101,-9.358,0.0287,143.718,0.396,0.0,4.0,no
4BZMUaplWCqOVmOmy2Vnsz,0.934,0.414,185680.0,0.131,7.88e-05,0.11,-12.817,0.0347,143.781,0.112,4.0,4.0,no
7yPxdcXE75Jz5n8wArSwGR,0.568,0.65,205933.0,0.5,0.808,0.0964,-10.85,0.0351,150.672,0.784,9.0,4.0,no
6GQBV6KPZT1nysQBIxWcjl,0.962,0.589,176987.0,0.0862,0.0,0.108,-11.515,0.0683,200.493,0.445,0.0,3.0,no
1hkcdgi3hjFUQ3btJYEkwz,0.769,0.688,204827.0,0.527,0.152,0.93,-10.839,0.156,135.795,0.709,5.0,4.0,no
0MxBdWNy2flEzIThJa2Hsa,0.908,0.552,212853.0,0.261,0.478,0.714,-16.219,0.207,190.868,0.62,10.0,4.0,no
1M3zH4nmxGSRG8lreKM3j3,0.89,0.537,176253.0,0.329,0.0713,0.715,-10.972,0.0649,124.635,0.347,9.0,3.0,no
0Cviy2j2JZjqimya7c4BLJ,0.937,0.632,225907.0,0.22,0.453,0.706,-12.594,0.0411,116.121,0.463,9.0,4.0,no
6fXRNHBzRSeLnz7d0gEPcO,0.951,0.641,194800.0,0.279,0.0796,0.716,-11.14,0.0402,103.337,0.644,0.0,4.0,no
3Slq22jPQkYOVZ2pRL6eIu,0.965,0.457,215067.0,0.414,0.0387,0.712,-9.262,0.0853,121.632,0.364,3.0,4.0,no
5C2OXhpQmrt3wpj0fjHq34,0.547,0.85,160907.0,0.468,0.0667,0.106,-9.09,0.039,106.974,0.76,2.0,4.0,no
75Qhrx1Oj8EJ9aIGjKxxSY,0.457,0.703,232200.0,0.482,0.0665,0.0973,-10.487,0.0389,116.145,0.652,1.0,4.0,no
2zW2UJM9Zdnm3u0BvcnPwJ,0.604,0.533,232493.0,0.45,0.115,0.126,-11.072,0.0308,127.851,0.307,7.0,4.0,no
4nbWg6zZkPRFWfhZZXBOcC,0.408,0.653,218120.0,0.437,0.00523,0.116,-11.795,0.0736,131.098,0.622,0.0,4.0,no
0scJKbj0xnn11zZlHDXCsh,0.761,0.638,210053.0,0.407,0.212,0.126,-11.3,0.0265,109.38,0.285,0.0,4.0,no
1TZzzYIEhW2POp13P26Afc,0.865,0.675,211053.0,0.175,0.0092,0.106,-14.548,0.031,93.774,0.403,10.0,4.0,no
3jTbuQ6TmSIV4bAI3NOJX2,0.413,0.634,191425.0,0.576,0.0835,0.11,-9.033,0.0321,132.589,0.421,7.0,4.0,no
5V3levJEB8YRPxGJvhTz0B,0.179,0.533,165427.0,0.423,0.00156,0.13,-7.95,0.0308,130.332,0.357,9.0,3.0,no
2vC6jFWpgJqXEunc9qQkir,0.601,0.527,247520.0,0.224,0.0202,0.0915,-13.27,0.0293,91.908,0.178,10.0,3.0,no
2r8sSHbHhivyIVwoTQl1Vd,0.0961,0.39,315853.0,0.466,0.00461,0.101,-9.358,0.0287,143.718,0.396,0.0,4.0,no
16ampqIDGrr9P7fdOje9uh,0.934,0.414,185680.0,0.131,7.88e-05,0.11,-12.817,0.0347,143.781,0.112,4.0,4.0,no
71jK5fq3rHn6ofAfxaOpyH,0.568,0.65,205933.0,0.5,0.808,0.0964,-10.85,0.0351,150.672,0.784,9.0,4.0,no
3nqfM9eZtoRPZVDND9XaL5,0.962,0.589,176987.0,0.0862,0.0,0.108,-11.515,0.0683,200.493,0.445,0.0,3.0,no
0HMCRpEkEc7RC6i8ke1xhq,0.0567,0.642,242520.0,0.723,0.293,0.0933,-8.047,0.0347,116.929,0.802,4.0,4.0,no
36l8s4V91pHOhxcPvIT6gu,0.952,0.331,258400.0,0.0717,0.000439,0.116,-16.982,0.035,145.868,0.121,7.0,3.0,no
3zjM3l6tM50gSNNBJ7zdAa,0.775,0.76,278307.0,0.244,6.48e-05,0.0738,-11.312,0.0457,91.976,0.48,4.0,4.0,no
4TjuMPLTcO1uQQTXCvQOFi,0.888,0.524,179760.0,0.146,0.00073,0.103,-14.013,0.0325,111.472,0.434,9.0,4.0,no
0kgdaEHlUTwg7jc07ulHp3,0.878,0.347,236400.0,0.168,0.000303,0.108,-13.753,0.035,186.444,0.218,0.0,3.0,no
5ZeiRc3gJpUqUH4PmWPhjV,0.974,0.323,174480.0,0.054,0.00203,0.0675,-17.84,0.0365,147.35,0.129,6.0,4.0,no
0suRVpl5fIZVm7PuROSRsQ,0.605,0.65,197280.0,0.299,0.0118,0.219,-10.76,0.03,123.597,0.294,8.0,4.0,no
1vDD6F3MET57zqwHtSLxme,0.937,0.597,199200.0,0.124,0.0422,0.117,-16.901,0.0367,107.145,0.249,0.0,3.0,no
308ooqpnPoO04JbfDalCNy,0.98,0.503,205227.0,0.0502,4.58e-06,0.103,-14.059,0.0416,138.051,0.204,5.0,3.0,no
4iv2Y2Pl0NHuLyWklKYq1Q,0.579,0.658,166707.0,0.295,0.00775,0.126,-14.617,0.0342,108.13,0.725,11.0,4.0,no
7wxhCdRWmPpjBXUv8zMx8Z,0.7,0.637,216573.0,0.34,0.00128,0.122,-11.098,0.0454,138.752,0.503,9.0,4.0,no
3nUjdH3OesojvvRp7jg3yb,0.805,0.738,163973.0,0.0549,0.000551,0.128,-15.795,0.0507,121.599,0.461,2.0,4.0,no
10hBcbQsH77movlSQHZ4lb,0.742,0.401,236773.0,0.112,0.00349,0.112,-14.862,0.0338,119.789,0.0578,6.0,3.0,no
0KNbGtYQmQo8XjVqJMWF3Y,0.967,0.484,211467.0,0.0653,0.0203,0.0728,-17.207,0.0312,89.045,0.154,5.0,4.0,no
0mKReTX6GsMqjdTTfNPlvc,0.947,0.544,200627.0,0.31,0.0825,0.104,-13.786,0.0307,156.523,0.653,8.0,4.0,no
18NOIh2UBLN8STMF4cpCbf,0.681,0.649,210000.0,0.35,0.0355,0.112,-9.119,0.0352,76.055,0.512,0.0,4.0,no
095XZSW3ksBAwUyMJ3wxj4,0.888,0.803,202640.0,0.226,0.000332,0.125,-10.736,0.0321,103.135,0.407,9.0,4.0,no
3rw0BHo5TWXezUKY0CjOxE,0.989,0.587,191960.0,0.0382,0.0165,0.111,-16.056,0.0321,86.135,0.178,9.0,4.0,no
7wy1FzXz4cgqhmeRDukunW,0.891,0.637,247333.0,0.294,0.00358,0.112,-12.317,0.0446,150.872,0.375,0.0,4.0,no
1D34gv3OYOOEvSdpypsfw1,0.895,0.596,208867.0,0.291,1.77e-05,0.119,-9.936,0.0313,113.688,0.254,8.0,3.0,no
4MfJpOKJ2AmrDopqMb0lNs,0.733,0.678,183840.0,0.493,9.12e-06,0.152,-8.743,0.0652,113.315,0.701,10.0,4.0,no
0GGGMrGfDQ2xW1r0cEHrHO,0.871,0.531,226600.0,0.334,0.00859,0.118,-10.719,0.0326,79.871,0.417,0.0,4.0,no
71byLvxekizpqTICuLEa22,0.976,0.498,276360.0,0.109,0.016,0.11,-13.939,0.031,80.143,0.244,11.0,3.0,no
4VRUkPJLCHFTe8u8erIO1I,0.844,0.547,223840.0,0.352,0.00693,0.113,-11.86,0.0388,124.08,0.389,10.0,4.0,no
4L0LbmZSVRu09BJnxQu8Wk,0.851,0.743,193227.0,0.121,0.00776,0.108,-17.025,0.0482,136.803,0.523,9.0,4.0,no
3yoZK7PhgIFDvMjH12PNsa,0.85,0.617,231800.0,0.269,0.187,0.103,-13.669,0.0317,135.859,0.253,0.0,4.0,no
30qDIEFtilVgjsdAEnfNTu,0.991,0.377,188067.0,0.0157,1.24e-05,0.11,-17.766,0.058,75.81,0.211,0.0,1.0,no
6xYlgpoRJ0n8SZc3tvzcKE,0.896,0.586,255000.0,0.137,2.78e-05,0.11,-13.774,0.0288,87.932,0.0774,10.0,4.0,no
20qVP006P8cPbNLg3jHRYB,0.962,0.566,165000.0,0.182,0.00373,0.103,-13.719,0.0323,122.255,0.617,7.0,4.0,no
4paiQIWAh7WLbT6dYLy2MA,0.957,0.665,181133.0,0.0228,4.54e-06,0.11,-14.965,0.0407,85.585,0.162,8.0,4.0,no
7zkLpY72g6lKQbiHDqri1S,0.941,0.526,200627.0,0.299,0.097,0.106,-13.797,0.031,156.848,0.679,8.0,4.0,no
0AMKZWRgdFfGYYTxiWrwwH,0.694,0.651,210000.0,0.347,0.0249,0.11,-9.175,0.0341,75.978,0.533,0.0,4.0,no
2MKLbFPQ3QDXpQ0KnS06Kl,0.875,0.798,202640.0,0.234,0.000626,0.134,-10.699,0.0317,103.152,0.403,2.0,4.0,no
3T4pMhHBQiDZMb8G9BB9QJ,0.987,0.594,191960.0,0.0361,0.0161,0.111,-16.062,0.0318,86.101,0.186,9.0,4.0,no
3Y99RpBAwKyWy2xdJArADG,0.898,0.634,247333.0,0.292,0.00101,0.111,-12.285,0.0455,150.909,0.408,0.0,4.0,no
3URb74mrpnRWY1HtTBEUKH,0.913,0.617,208867.0,0.303,1.87e-05,0.117,-9.954,0.0295,113.572,0.287,8.0,3.0,no
4yzFhsULEg65lbA7wjKaAQ,0.747,0.703,183840.0,0.49,1.52e-05,0.154,-8.714,0.0638,113.108,0.709,10.0,4.0,no
05SZs9JZLaGaXb28qIMV9c,0.866,0.539,226600.0,0.325,0.00518,0.12,-11.041,0.0321,80.217,0.411,7.0,4.0,no
7BboupyTdAr1nmMJZw0V4h,0.977,0.523,276360.0,0.109,0.0182,0.11,-14.021,0.0312,81.341,0.241,11.0,3.0,no
59afPl901jbO8uT8XHgxkq,0.859,0.549,223840.0,0.342,0.00418,0.113,-11.871,0.0368,124.101,0.363,10.0,4.0,no
36614jRE5gbd32fL1yAxv7,0.847,0.763,193227.0,0.127,0.00562,0.101,-16.937,0.0495,136.901,0.518,9.0,4.0,no
6eT08jQH8w5BNfAec85k31,0.848,0.625,231800.0,0.266,0.199,0.103,-13.742,0.031,136.11,0.303,0.0,4.0,no
16i1XlqGhwkmiSwXvOD752,0.991,0.414,186933.0,0.0142,2.72e-05,0.114,-17.802,0.0504,88.779,0.228,0.0,4.0,no
1zNXF2svmdlNxfS5XeNUgr,0.851,0.745,186251.0,0.219,1.8e-05,0.0678,-11.216,0.0276,88.609,0.635,5.0,4.0,no
3oBsEd0mQKKge4HSSt5yV8,0.955,0.592,145414.0,0.193,0.00508,0.117,-13.876,0.0334,127.381,0.383,7.0,4.0,no
4cOtcRXI3a2v1gEsI1Meeo,0.866,0.521,218600.0,0.124,0.00112,0.0801,-13.027,0.0432,170.933,0.377,2.0,3.0,no
57Uj1R74XAM4cSkgSWgAF7,0.809,0.691,177373.0,0.322,4.4e-05,0.104,-9.852,0.0313,109.399,0.374,5.0,4.0,no
6jGnykaS6TkWp15utXSAeI,0.902,0.436,198227.0,0.141,2.81e-06,0.126,-13.271,0.0308,76.64,0.146,0.0,3.0,no
6Ji1sHZczmntLaTrQa1uLg,0.892,0.593,236840.0,0.27,0.00198,0.0976,-12.142,0.0274,74.652,0.479,0.0,4.0,no
1qzHqfvKrZWo6dVHM1dXrj,0.864,0.429,154800.0,0.18,4.4e-06,0.104,-10.694,0.0551,170.645,0.485,10.0,3.0,no
2ZkMAgbPbyjvLGesNMsAi7,0.903,0.658,186093.0,0.158,2.42e-05,0.298,-13.699,0.0284,90.329,0.322,0.0,4.0,no
15UqRQqmOTK7DzzA235r3e,0.784,0.675,253333.0,0.266,0.000659,0.132,-11.966,0.0261,98.802,0.434,5.0,4.0,no
4Zd7V4DsYsa2TwBWus5sCM,0.833,0.546,162040.0,0.0626,3.39e-06,0.088,-15.877,0.0433,79.763,0.39,9.0,4.0,no
19o4ndOJPZoIixFDMfi8C0,0.8,0.661,185769.0,0.189,0.000112,0.094,-10.23,0.0282,132.243,0.378,1.0,4.0,no
7zEnKQaNBcuOSsUZdRnPZM,0.81,0.58,251828.0,0.351,0.000476,0.0676,-11.587,0.0305,150.456,0.355,2.0,4.0,no
2V473qE28Ky0ixp2qc7dgz,0.914,0.331,165137.0,0.138,0.00665,0.101,-16.629,0.0345,85.465,0.164,1.0,3.0,no
3HuLpW8NmFFO5GKY8andY2,0.978,0.379,187769.0,0.0462,0.000931,0.0912,-14.719,0.0445,80.641,0.147,0.0,3.0,no
24mo3C5GuVTfoL8vedPMqL,0.975,0.544,228863.0,0.0313,0.000302,0.0981,-17.972,0.0501,102.738,0.213,0.0,4.0,no
4k4gWXYWlEgSQUacnOsVOo,0.937,0.656,217307.0,0.119,0.00614,0.131,-12.521,0.0565,124.501,0.397,5.0,4.0,no
25BcIcGR7MaOEJ13hqJ5gV,0.829,0.606,285920.0,0.159,1.63e-05,0.147,-11.635,0.0271,80.387,0.276,7.0,4.0,no
2is3oJ3XSRa4wUbZjthnRe,0.95,0.476,272800.0,0.115,0.00588,0.0787,-14.24,0.0334,119.24,0.124,2.0,3.0,no
4whxuTsTgkAaFWBTcR7iQX,0.967,0.544,152360.0,0.0466,0.000501,0.0926,-15.523,0.0655,96.825,0.162,9.0,4.0,no
5H76bh5K4OFk5E1tlsXKP8,0.74,0.765,202880.0,0.317,0.287,0.0895,-15.122,0.0373,116.795,0.491,0.0,1.0,no
37cRAssY5trDl9j1l6A56n,0.716,0.733,188080.0,0.236,0.000134,0.113,-10.652,0.0289,89.555,0.422,10.0,4.0,no
63PCpl3dCvQHrybBpciWZ0,0.963,0.524,189933.0,0.0565,3.25e-05,0.0926,-14.048,0.0429,82.713,0.203,3.0,3.0,no
15DYTTO3n6aKf6ptpIcCAR,0.482,0.687,210120.0,0.36,0.000681,0.1,-9.934,0.0295,73.932,0.362,10.0,4.0,no
1QLBKel4BFnZIk6VTQiiqY,0.397,0.737,185347.0,0.176,0.0,0.114,-9.871,0.148,112.146,0.367,0.0,4.0,no
6FgVde4fAxfYuE4pTI5FJ7,0.976,0.539,212853.0,0.0327,0.00074,0.0977,-13.228,0.0425,83.774,0.274,0.0,4.0,no
